episode,avg_reward,avg_secrecy_sum,qos_satisfaction_rate
1,-3.827075925954461,0.8721073429098014,0.07
2,-3.9506748441825006,0.8960063881386514,0.07
3,-4.105833317744111,0.7717320935267247,0.02
4,-4.13178007570648,0.8805199343718709,0.02
5,-3.84714790081114,0.8040919802239668,0.05
6,-4.094421217993781,0.8277584314980561,0.04
7,-3.444624488887402,0.9582616925601655,0.08
8,-4.213642399066441,0.8160629871795265,0.03
9,-4.109206805163289,0.851426153417682,0.08
10,-4.314537950639497,0.7066727920485506,0.05
11,-3.293294190941355,1.1313347249808892,0.05
12,-2.672023403432373,0.9704564278865813,0.05
13,-2.02416877286894,0.9700610683290231,0.02
14,-1.6366722720343965,1.0579947244072088,0.01
15,-1.540612210008193,1.0394242148553063,0.0
16,-1.3592388752354017,1.1244797123050252,0.0
17,-1.4310952989610444,1.039062019473995,0.0
18,-1.5706441220136436,0.9755461572756343,0.0
19,-1.0497314659761874,1.1064285830674023,0.0
20,-1.8014329636829305,1.213161144324083,0.0
21,-1.2956596974447316,1.1013958606931686,0.0
22,-1.13043995478787,1.236588207335438,0.0
23,-1.3365317867710322,1.169320129640377,0.0
24,-1.6657981757894655,1.0758019852808705,0.0
25,-1.1910541147001161,1.1780636449639688,0.0
26,-1.352409659686461,1.1999905825741748,0.0
27,-1.5694949481548153,0.9728129991135881,0.0
28,-1.9458510802988973,0.8538110592116319,0.0
29,-1.3007187012229497,1.1576258065928338,0.0
30,-1.4829457154255423,1.1630540675881966,0.0
31,-1.42347091185414,1.071602699197034,0.0
32,-1.762713375964504,0.9930823634027257,0.0
33,-1.2797043997087711,1.2122861777969804,0.0
34,-1.4166835396567177,1.0174381414456262,0.0
35,-0.9866049688180322,1.196514780031449,0.0
36,-1.242403850098117,1.3022195043893294,0.0
37,-1.6962763882855731,1.0048081205691253,0.0
38,-1.3230107448061699,1.131084290354948,0.0
39,-1.4167677942904568,1.0910596810886994,0.0
40,-1.6282137949868507,1.0655464998453235,0.0
41,-1.7295279459674406,1.168881099266003,0.0
42,-1.5918787170413338,1.0453642822002829,0.0
43,-0.9622102588364854,1.170662888115057,0.0
44,-1.7480117576323506,1.0881078618263862,0.0
45,-1.0614863993503716,1.1266783370420967,0.0
46,-1.4703510348826194,1.1691002141164537,0.0
47,-1.7335837077798655,0.9904237631099957,0.0
48,-2.1328697435197457,0.8864784596019288,0.0
49,-1.4500888511187853,1.1366228172389696,0.0
50,-1.5573809565253343,1.1002945448544172,0.0
51,-1.4540930141465491,1.0601043933868608,0.0
52,-1.688747720490114,0.9692612987558195,0.0
53,-1.3978343981922559,0.9809462730208212,0.0
54,-1.6871323595299588,1.003008974679812,0.0
55,-1.2992022215042878,1.2804682221169026,0.0
56,-1.232638433855677,1.2099160263689923,0.0
57,-1.593138943684956,1.160475885246898,0.0
58,-1.465180084773071,0.9815210350806699,0.0
59,-1.3085841779690817,1.134520844379376,0.0
60,-1.4377228886885043,1.1267113230862322,0.0
61,-1.3073130884787962,1.0737075904676896,0.0
62,-1.7031325292290123,0.9242208486299013,0.0
63,-1.496083292846742,1.0222985595021286,0.0
64,-1.2537178745983126,1.0398375413994396,0.0
65,-1.9428317659597132,0.8252836822413105,0.0
66,-1.4653363931045886,1.1191371131828547,0.0
67,-1.4027877274160543,1.115802851816659,0.0
68,-1.4285258334908155,1.0750769476163164,0.0
69,-0.8651006549214679,1.3119962582835194,0.0
70,-1.357107107444166,1.0620186297240364,0.0
71,-1.4896408208348146,1.025728772404216,0.0
72,-1.2936118225622226,1.027750351540248,0.0
73,-1.8434408502559745,0.8528184591536901,0.0
74,-1.3866509915332295,0.9458033823726331,0.0
75,-1.4545030045950964,0.9298106318572771,0.0
76,-1.7386291577743125,1.1449403881770523,0.0
77,-1.20810945629741,1.327978955029036,0.0
78,-0.7687518697254485,1.2578106562257685,0.0
79,-1.2591144073371812,1.1353129122188945,0.0
80,-1.1811476643970797,1.2178100639250915,0.0
81,-1.3492756430884874,1.0616543923442707,0.0
82,-1.8641014427950875,0.838000521759156,0.0
83,-1.1443600018376432,1.0821059014295928,0.0
84,-1.2041246157979737,1.0849069857597637,0.0
85,-1.043859664643125,1.243596944621519,0.0
86,-1.2845942982374101,1.2010535141295784,0.0
87,-1.4659416690170477,1.1503929567223319,0.0
88,-1.6759685060872054,0.9771532632457257,0.0
89,-1.4195798188347004,1.1147217734358894,0.0
90,-1.710878648079432,1.1888629527789807,0.0
91,-1.4521832587846562,1.151765984103911,0.0
92,-1.7488376915134245,0.9950266169186608,0.0
93,-1.4623777088954615,1.0859435154609423,0.0
94,-1.3954448765729424,0.8926844302073218,0.0
95,-1.0879859619685215,1.0867667062772832,0.0
96,-1.7773322827722748,0.8775769256713319,0.0
97,-1.5224478905846135,1.0739876967235797,0.0
98,-1.3738338153832217,1.1439698901797437,0.0
99,-1.2691033967953955,0.9461630363311575,0.0
100,-1.7758266835041963,1.0181731743570546,0.0
101,-1.6800975805332021,0.9418329250530588,0.0
102,-1.4747851280968174,1.2718663177689578,0.0
103,-1.9955413903150867,0.8060105062354281,0.0
104,-1.583296476926033,1.087296835335696,0.0
105,-1.1425485377214175,1.0780165536979256,0.0
106,-1.7535902775873702,0.9815480451298484,0.0
107,-1.9139860684954075,0.792009611837308,0.0
108,-1.4262960326735594,1.1617360437434385,0.0
109,-1.7796936879603686,0.9088688157414101,0.0
110,-1.5073744800434503,1.0470701878081514,0.0
111,-1.6154651746378637,0.8913581601474304,0.0
112,-1.6753140974084557,0.8805150307413886,0.0
113,-1.5330371055737992,1.080310206489907,0.0
114,-0.9704876167672271,1.25091197587587,0.0
115,-1.5558718338552238,1.0081045753980853,0.0
116,-1.5210983736368875,1.035997723401492,0.0
117,-1.1981985389008978,1.1042617737559681,0.0
118,-1.211458593947612,1.1524573124029092,0.0
119,-1.3718624348044117,1.2634920383396382,0.0
120,-1.3599440759936068,1.121766118104868,0.0
121,-1.4616286442812565,1.0122292368956964,0.0
122,-1.0624393895424733,1.3693049744997774,0.0
123,-1.7885980140716273,1.197655920830134,0.0
124,-1.6878284597921334,0.9106994266928016,0.0
125,-1.6190921780434795,1.0214970544498714,0.0
126,-1.2308725594391465,1.149504760176714,0.0
127,-1.2060474472258271,1.1458852304700637,0.0
128,-1.259927029580594,1.0316378049363524,0.0
129,-1.41287737653158,0.9466294878584779,0.0
130,-1.6715598006192887,1.0219959911856271,0.0
131,-1.272377111428088,1.0469849222194652,0.0
132,-1.0533888587029139,1.1974292227074625,0.0
133,-1.5725568664506406,1.0886808441238376,0.0
134,-1.6877239376422934,0.9558991920502211,0.0
135,-1.2103059864888557,1.116920704725937,0.0
136,-1.1411904319232224,1.1792609064054762,0.0
137,-1.3450843047953278,1.0704729944152702,0.0
138,-1.5038240060724453,1.1034656681451136,0.0
139,-1.2061567854490785,1.2291205373336647,0.0
140,-1.663731000695751,1.0123272666496639,0.0
141,-1.983903188381767,1.1427594423654326,0.0
142,-1.7768851345694368,0.8951684084574083,0.0
143,-1.8254278143637483,0.8942539534033151,0.0
144,-1.4881580633760942,0.98002776504963,0.0
145,-1.1037594032367906,1.2132661546111414,0.0
146,-1.3073133950896638,1.0147773876081871,0.0
147,-1.0922741484470233,1.1111248326884813,0.0
148,-1.3244695973907887,1.160928772743105,0.0
149,-1.3240516376559452,1.1125880069542569,0.0
150,-1.4278651318460223,1.0842306674910334,0.0
151,-1.5524746824794518,0.8981642644872803,0.0
152,-1.4218892014105262,1.1172403460412506,0.0
153,-1.476325762215484,1.0700214941659407,0.0
154,-1.7394860578653144,0.9809131221289447,0.0
155,-1.2657835006206415,1.0949492497324582,0.0
156,-1.310602365146197,1.072968883188619,0.0
157,-1.2462593492192167,1.129696806875381,0.0
158,-1.3779328798440411,1.0575494022571592,0.0
159,-1.723759717822995,1.0802869146430647,0.0
160,-1.2970989882182733,1.2074254902168444,0.0
161,-1.4343204801519267,1.1128310197573896,0.0
162,-1.4139626243269416,1.306521208737213,0.0
163,-1.3666839443464682,1.1744315437140156,0.0
164,-2.096335442133981,0.7190197443156384,0.0
165,-1.4409051750113375,1.1244108149701963,0.0
166,-1.158592159099088,1.1160111591213973,0.0
167,-1.553073261174571,1.1735154119139652,0.0
168,-1.8820969456692194,0.8317722757400641,0.0
169,-1.3617346245775408,1.2064187201612158,0.0
170,-1.553423386238077,0.9920091859102996,0.0
171,-1.905033392480255,0.8557676598000445,0.0
172,-1.1511736012597122,1.2680924604132076,0.0
173,-1.4585906846912908,0.9631235009471405,0.0
174,-1.4052449109674603,1.2216217325539356,0.0
175,-1.7151124707892003,1.0032813272028074,0.0
176,-1.5984822560454186,1.1111965713873917,0.0
177,-1.2921306541505646,1.2357646521620036,0.0
178,-1.639607823265425,1.0963796407272026,0.0
179,-1.5277389755450264,1.258932844394908,0.0
180,-1.239872070307925,1.157241806315656,0.0
181,-1.5164079481221346,0.9586378061185856,0.0
182,-1.280598383073219,1.045375823408557,0.0
183,-1.5562754156747503,1.0187828990084666,0.0
184,-1.5394575138897286,1.0978530088685583,0.0
185,-1.8157072072058147,0.9702826308911062,0.0
186,-1.4754424929559786,1.007139414834585,0.0
187,-1.130908051463909,1.134440006773499,0.0
188,-1.721364016919526,1.1329665574047918,0.0
189,-1.7861102315002177,1.0772823975433419,0.0
190,-1.5769954517781404,0.9232799420811442,0.0
191,-1.8884928155606706,0.8529077007144781,0.0
192,-1.9218004060496492,0.9756739721337224,0.0
193,-1.5315085419234118,1.0101289198399421,0.0
194,-1.060165674108821,1.2805648246353976,0.0
195,-1.2493526664886954,1.2295024788023954,0.0
196,-1.4457980394996006,1.0503209800002613,0.0
197,-1.3509439049021046,1.081095240401442,0.0
198,-1.3584630944792022,1.1804787808923656,0.0
199,-1.6111419811462293,1.0433665714358318,0.0
200,-1.5655448452548029,1.0323931711986518,0.0
201,-1.5497762761702134,0.9674619342013591,0.0
202,-1.1850100348774968,1.1648164041811553,0.0
203,-1.3371770717417713,1.0690436130118357,0.0
204,-2.0112694920846117,0.9297240716744942,0.0
205,-1.2975459578554602,1.346539533616461,0.0
206,-1.6468950177191521,1.0350948166691376,0.0
207,-1.0875193628790403,1.1340630120718105,0.0
208,-1.153386636623281,1.205111980751405,0.0
209,-1.83741957461964,0.9843090572241574,0.0
210,-2.022407550166356,0.965664446648899,0.0
211,-1.13417528661636,1.1583702542150172,0.0
212,-0.9195925963971334,1.2717005262945182,0.0
213,-1.2221426710593286,1.2087319190425208,0.0
214,-1.6126496967785116,0.9891406124426149,0.0
215,-1.1371051915781736,1.2698375982487653,0.0
216,-1.3790316530163285,1.1249737978846281,0.0
217,-1.196074662391211,1.2227616974202555,0.0
