episode,avg_reward,avg_secrecy_sum,qos_satisfaction_rate
238,-2.0891475701157876,0.8373625396801918,0.33
239,-1.2395973605976998,0.9762512862447389,0.39
240,-1.912255520559445,0.9361568286668611,0.32
241,-1.9881452082258326,0.9892861671877271,0.39
242,-2.1079909138584916,0.7452416725395427,0.28
243,-1.6014531513856418,0.8707117726847691,0.33
244,-1.4783215519149948,0.9553227833239535,0.3
245,-1.9882026467317522,1.0349996963267067,0.37
246,-2.2228821877368263,0.8587415668692696,0.36
247,-1.9705634091021218,1.0010475006332578,0.32
248,-1.7930624395538592,0.8497571773780984,0.3
249,-2.330875876460644,0.9906915306729184,0.31
250,-1.6854273558097228,0.9971091402241831,0.35
251,-1.6399773627543828,0.9791538803145056,0.32
252,-2.0398864740132474,0.891770331098769,0.27
253,-2.0303095787665284,0.8546622658030657,0.34
254,-2.3465684350349654,0.6928211467212708,0.3
255,-1.7193954537601785,0.9972913116733204,0.32
256,-1.7057658063097958,0.9177598330864563,0.31
257,-2.331854979563915,0.8264292146386523,0.27
258,-2.0510398940336465,0.7235137956517989,0.32
259,-2.7084349450323377,0.8698955665050108,0.32
260,-1.7375764861639769,0.8368729706264808,0.33
261,-1.617737053887673,0.8618238102259786,0.28
262,-1.6059591090975518,0.9581088374665019,0.39
263,-1.9016097585133875,0.848493909015898,0.35
264,-2.1156078796190942,0.9658050723636831,0.35
265,-1.6426535918799448,0.9103454091015248,0.35
266,-1.9967289390090814,0.8149823092719352,0.32
267,-2.240700166789824,0.9815078986334371,0.3
268,-2.3639323676564765,0.7872015753356031,0.25
269,-1.2566441180159627,1.0089317310953176,0.39
270,-2.510070747531529,0.6608185806386415,0.29
271,-2.439792252515756,0.6891878642819697,0.19
272,-2.2557427561612595,0.7364268287496746,0.29
273,-2.3178631714992193,0.8375015875606809,0.26
274,-1.7860401557328347,0.953827178531691,0.33
275,-2.820010137902322,0.631625826947531,0.27
276,-1.689275938590188,0.7999909487464935,0.3
277,-2.1958926547522135,0.9050818724204569,0.38
278,-1.9182906899539984,0.8160604162035549,0.3
279,-2.5303389707091153,0.6212792309904326,0.28
280,-2.1294124759776243,0.8514056143139039,0.22
281,-2.193402695279305,0.7935726827736781,0.28
282,-1.9560001124111293,0.7583126145486644,0.38
283,-2.021924994899815,0.9483757887457724,0.29
284,-2.191486788181486,0.8322671583744732,0.29
285,-1.9663389982698496,0.8753717023057601,0.38
286,-1.8455092414936265,0.7804348780765832,0.32
287,-2.220051565506934,0.9077086399708589,0.29
288,-2.266449788092202,0.8687208386021846,0.28
289,-1.7120058188751133,0.8888961625889654,0.32
290,-2.245620632274764,0.7238040679446845,0.28
291,-2.2543013725629373,0.7169419090997877,0.32
292,-2.3214636897980343,0.8092121930833569,0.29
293,-2.1949946282911506,0.7518180082814608,0.26
294,-2.1589538310872958,0.7981521511484485,0.3
295,-1.7557796934266148,0.8476673387086787,0.35
296,-1.706962040085973,0.9561576554489973,0.36
297,-1.4949038477189622,0.8099352299788091,0.38
298,-2.067643452972464,0.8083426772252083,0.37
299,-1.9563537127776431,0.7676344706968753,0.29
300,-1.8945980275864673,0.8037455842845336,0.32
301,-2.0702008399431358,0.8086938062242274,0.23
302,-2.938946225368777,0.6206376280872323,0.2
303,-2.3863139081852807,0.7688405415714048,0.25
304,-2.0634215183341853,0.7749707166824871,0.33
305,-2.262874616685694,0.8808369115888115,0.31
306,-1.8959558807830184,0.9565742672449304,0.28
307,-3.514533350562755,1.013528191310494,0.26
308,-2.0659033230769253,0.6356197838683828,0.35
309,-1.3474596105571244,1.1714190359961005,0.41
310,-0.8753150009587662,1.0819975797325694,0.38
311,-1.7192181951124874,0.8716575772569477,0.32
312,-2.069522264356,0.9034437643545897,0.29
313,-1.7575711330683785,0.9224070304043643,0.38
314,-2.0313801964509564,0.9277310226512739,0.34
315,-1.4591985030658052,0.9191602707405454,0.41
316,-2.1057434361686025,0.8699144696699073,0.3
317,-1.7778575048541083,0.9874230229543312,0.32
318,-2.263245882433634,0.6732665828435175,0.34
319,-1.1411955061869579,1.0335418014904725,0.39
320,-2.9975809761361756,0.7133717880626882,0.26
321,-1.8255936357642293,0.8051712669542143,0.3
322,-2.4946535455319507,0.7747246683359996,0.27
323,-2.1817710736750895,0.8547763639715814,0.35
324,-2.0176393635842955,0.904059557903779,0.32
325,-1.2709621921867857,0.9137621667619712,0.29
326,-2.068691565041274,0.7161392383108034,0.34
327,-2.101397912257828,0.8891562694219459,0.31
328,-2.1292927520546656,0.8852924267485371,0.27
329,-1.4039317604205594,0.8349033360332306,0.37
330,-2.232342796932782,0.7264113954350999,0.33
331,-1.39446279656132,1.0211004415807974,0.38
332,-1.8598594371777384,0.7481164715103397,0.36
333,-1.6221028279186618,0.948243791671628,0.29
334,-2.0464959655244392,0.888749012072114,0.32
335,-2.8295757829530994,0.7551025699064252,0.27
336,-2.540921375092214,0.7412693438751553,0.27
337,-1.7133838282341203,0.7364257923615134,0.33
338,-1.8100235131962028,0.8392747027326746,0.32
339,-2.4620256279851405,0.8546814918496122,0.24
340,-1.7547167366766967,0.792753922325452,0.3
341,-2.0226695401697525,0.8920661599275138,0.38
342,-1.9299479862025617,0.779955015492515,0.29
343,-2.2280557337673073,0.908242840373758,0.35
344,-2.455592142724625,0.8676913799880032,0.35
345,-1.477282454601557,0.9664502735692089,0.31
346,-2.2810277301400244,0.9168191440638163,0.35
347,-3.186918708357989,0.7091106273044047,0.27
348,-2.1981568030131804,0.6612206934627678,0.25
349,-1.675321471063788,0.8557263861465947,0.35
350,-1.9589262543489983,0.7529089027993048,0.34
351,-1.9584996217401416,0.7887163448059146,0.34
352,-3.37319736145927,0.8291253849106979,0.29
353,-1.5981705079204076,0.9537357316146445,0.31
354,-1.577812764590865,0.8536162817076739,0.32
355,-2.0455746130623105,0.8586090403815,0.32
356,-1.9459953151214668,0.832058491235663,0.31
357,-2.1708136774528186,0.6800086610086292,0.25
358,-1.63820179807274,0.9853871792061558,0.38
359,-1.370420336953735,0.9529457866916846,0.35
360,-2.3787409105268758,0.6789224332537878,0.29
361,-1.632765086955477,0.9382996979965533,0.32
362,-2.225602970383582,0.6703756687953972,0.22
363,-1.691152732870887,1.0032806888591046,0.43
364,-1.7105317464399596,0.9117140658525189,0.35
365,-1.1789325676656512,0.9052748111329998,0.37
366,-2.2230843147348103,0.777213542842219,0.34
367,-1.9026091572868333,0.8579990797996514,0.32
368,-1.9747453485094397,0.6922582555152931,0.3
369,-1.772634979063571,0.792877797516285,0.28
370,-1.2923112279828552,0.8564382907144912,0.41
371,-1.649267775391025,0.8565073274367436,0.36
372,-2.86972162375371,0.6256561627040841,0.27
373,-1.9085172757167623,0.8696067368330269,0.29
374,-2.28889256280882,0.771475066761964,0.35
375,-1.595309371627379,0.8886519878495008,0.37
376,-2.010364650711976,0.7110508608113406,0.28
377,-2.7327600549865734,0.8939429940692446,0.32
378,-2.620715578966594,0.6851877144136131,0.26
379,-2.003690562269036,0.8446441734703682,0.29
380,-1.7296286344068157,0.8915235996507487,0.28
381,-1.7441319334736662,0.8680450126213104,0.37
382,-1.697156510351453,0.9321312189498275,0.34
383,-1.9039651370947805,0.9409204940484949,0.32
384,-2.0688902794216735,0.8572018733174955,0.36
385,-1.5026028849845272,0.932597439625767,0.36
386,-1.8213750777089484,0.820435248248221,0.35
387,-2.497359823680842,0.8602121527249043,0.35
388,-1.1616950535556112,1.1437026828364412,0.38
389,-1.9951791502290348,0.7615585578970907,0.37
390,-2.464780727918077,0.921138332490996,0.34
391,-2.4433297331605885,0.817672112154546,0.25
392,-1.9277731338154787,0.8840407970558312,0.28
393,-2.375060442510949,0.8654136342560331,0.22
394,-1.7905569427716186,0.8836117062262742,0.4
395,-1.9801312362291998,0.8166754309225647,0.31
396,-2.218982449448566,0.7925508646911203,0.31
397,-1.6497000619411148,0.9842097589505349,0.26
398,-1.693191891417797,0.9095808391697986,0.3
399,-2.092654325030709,0.863341734525934,0.36
400,-2.11608717880944,0.8366173465907923,0.23
401,-2.0199258903247417,0.7598698376307566,0.33
402,-2.0782020436630635,0.6905562834415491,0.34
403,-1.7291816005345078,0.8418995511934562,0.35
404,-1.7264078390920856,0.8529941291805722,0.36
405,-2.2994172280826732,0.8225570791589705,0.31
406,-2.1141387313673206,0.7118417574926988,0.29
407,-2.086418000155979,0.6508133528848435,0.34
408,-2.0084676894237905,0.7993839232111474,0.31
409,-1.3159157626969655,0.8801408255596864,0.3
410,-1.8977594757454583,0.759805804468671,0.39
411,-2.1327676123211416,0.9059563650307009,0.24
412,-1.891800276131106,0.8460304326734467,0.33
413,-1.5380195553834732,0.8569666656463862,0.32
414,-2.0609420404740746,0.8254056038841467,0.24
415,-1.7764662887902174,0.8420968073800685,0.35
416,-2.1553522902347324,0.7817466084355842,0.23
417,-1.427918618290092,1.0401501830268634,0.43
418,-2.2154854214639594,0.8445767523209,0.2
419,-1.3377857844434526,0.9606068060632671,0.34
420,-1.4805559129497945,0.945226460048261,0.43
421,-1.8912906671026866,0.8729758002593175,0.38
422,-2.0100070436097712,0.7896072153267203,0.29
423,-1.0382526827476797,1.1445824011918306,0.35
424,-1.39230944053767,0.9301960634792462,0.29
425,-2.1017719257263474,0.9642066236283143,0.31
426,-1.5765288204969208,0.8300177703500214,0.39
427,-1.6160612690242646,0.8023351106299895,0.35
428,-1.8883975128133081,0.8755491304431996,0.33
429,-1.8541246336398265,0.8118754794224117,0.36
430,-2.012226724537892,0.7293247500159943,0.3
431,-2.264294867665858,0.7050358192910106,0.31
432,-1.251328010632008,0.9444659342412457,0.29
433,-2.194110121526757,0.8361173755266114,0.35
434,-1.6919146768761806,0.8542469185065166,0.28
435,-2.240019305274682,0.7739673091082118,0.3
436,-1.0490504119976558,0.9815740924346487,0.43
437,-1.9353716518133255,0.8585206747059356,0.37
438,-1.4224151735696673,1.011579815340493,0.31
439,-1.933302728727044,0.9017730649680602,0.28
440,-1.9203466921542216,0.9112044487172436,0.26
441,-1.4389847879685542,0.969375751579595,0.39
442,-1.9731996665516984,0.8539453992499162,0.36
443,-1.7791316034079148,0.8910055237348792,0.35
444,-2.0153886658347377,0.8166860019105449,0.23
445,-1.5833959436727476,0.8549755628383394,0.26
446,-1.2634900168992333,0.9710248052052092,0.37
447,-1.7585257815887985,0.8188051597946194,0.34
448,-2.3153263881485047,0.7441789332430223,0.28
449,-1.9070099024026144,0.8639579710052177,0.29
450,-2.175787542006656,0.7454756099695612,0.24
451,-1.3281769410992204,1.0560048978678447,0.35
452,-2.1919646819609313,0.7120753763515988,0.32
453,-1.9182511470000665,0.7982071036736496,0.3
454,-2.3233774692816094,0.9478875599581328,0.29
455,-1.65437054776813,0.631794832998577,0.35
456,-1.9697225819601272,0.814918780504348,0.3
457,-1.8930574226574053,0.7138631119890235,0.32
458,-1.7313225708065274,0.8280875947612324,0.29
459,-1.5190230188965343,0.8425054472026156,0.3
460,-1.830551467775936,1.0012966616060495,0.29
461,-1.0046395445437584,1.0978838977067964,0.47
462,-1.8880674068575625,0.8440319313871464,0.22
463,-1.6743537953869845,0.8679487888715097,0.32
464,-1.700833411749239,0.7438223680230274,0.34
465,-1.3812868283356083,0.8789631221605189,0.37
466,-1.35492522735292,0.8523716510662169,0.4
467,-2.173813092844149,0.7481162613610013,0.28
468,-1.5999901883942482,0.7885380009588946,0.4
469,-1.8153332817151435,0.9581401995414107,0.41
470,-2.2727518923137984,0.8463497441617149,0.31
471,-1.9411000136403274,0.9265232146597056,0.33
472,-2.3731224765627528,0.7472396707929571,0.29
473,-1.7954745775270267,0.6939524628501972,0.34
474,-1.991645516736711,0.7624748031610245,0.32
475,-1.5473998514565708,0.829540808582871,0.33
476,-1.442213167955513,1.0392306842563652,0.34
477,-2.0410422443052325,0.8038206532101266,0.28
478,-1.5143211468869482,0.997823620161099,0.35
479,-1.5370537861162918,0.9556831683653791,0.32
480,-2.262253125895064,0.708596166199225,0.22
481,-1.937808249718441,0.7866416038760947,0.19
482,-1.5725696765344446,0.7395813046807715,0.31
483,-2.0088449187945514,0.7198045419298862,0.34
484,-2.1934908629442607,0.8366302933855962,0.29
485,-1.6749869324165132,0.8255270343896308,0.33
486,-1.6289578224634023,0.8542609162166579,0.29
487,-1.7115544644414198,0.8527846092408238,0.37
488,-1.517917848669302,0.8349441058102302,0.32
489,-1.9852821728027916,0.8895438056925129,0.29
490,-1.5303780773297135,0.8136323060584348,0.36
491,-1.7427956557544046,0.9834985391117134,0.31
492,-1.2632611963289353,0.9636612052593898,0.38
493,-1.9714138216356005,0.8500546299945358,0.32
494,-1.4016258502102739,0.8327868170103659,0.36
495,-1.9734364865676732,0.7766132875170214,0.35
496,-1.6175280310299198,0.8861618626317868,0.29
497,-1.8191034558702797,0.7304032774902864,0.35
498,-2.0291996390958436,0.7823821351583358,0.31
499,-1.3108427063019858,0.9891269426601057,0.34
500,-2.2134696657368993,0.8001495642039572,0.36
501,-1.8762302333679575,0.7398609266496012,0.33
502,-1.8799211921501122,0.8003192197922879,0.26
503,-1.6688435491610139,0.9191027734479286,0.29
504,-1.504224378522836,0.8127403270559855,0.29
505,-2.079429263149093,0.9987569196484314,0.31
506,-2.3088043613452225,0.7741227686807458,0.28
507,-1.7749168308485244,0.7623978894916885,0.42
508,-1.805583055532042,1.0716836865692219,0.33
509,-1.8194883178125625,0.84706374408744,0.32
510,-1.9196974482538598,0.7429272501846692,0.32
511,-2.2409611362295854,0.7338895632503857,0.26
512,-1.721167292716829,0.7312791977073264,0.4
513,-1.9690482022417786,0.6691419352071272,0.34
514,-0.8966922130955475,0.9775694713842472,0.37
515,-1.2161182217512232,0.954336474430031,0.4
516,-2.007699120436856,0.7963398875767329,0.34
517,-1.405214630541028,0.8310281629879401,0.43
518,-1.82084784964812,0.7726607062295369,0.43
519,-1.6920440482752723,0.8535797095533054,0.34
520,-1.7593146411809966,0.8195557003464888,0.33
521,-1.615516786652981,0.8429865750286115,0.35
522,-1.1095962244732993,1.0392990701592675,0.37
523,-2.4911235696319816,0.6967409769813091,0.3
524,-1.974660443885592,0.8104940304764513,0.34
525,-1.843062893087663,0.8379327330347356,0.31
526,-1.1327270281820625,0.9587652715822803,0.46
527,-2.478597698481334,0.8373138076867774,0.33
528,-2.232251948594224,0.7634774301280772,0.36
529,-1.7021708408037532,0.8781506499475275,0.35
530,-1.7817689760150892,0.8982051154037016,0.26
531,-1.78699217777027,0.8093132381093728,0.34
532,-1.5479408664168364,0.9219157322334486,0.42
533,-1.750113358626227,0.7069595092195682,0.36
534,-2.067817375682501,0.973414425934334,0.31
535,-2.044561321878871,0.7589137679900397,0.29
536,-1.5867785170126125,0.7472764524647765,0.41
537,-1.7210755657046313,0.8195397387880253,0.32
538,-1.7225580856340559,0.8476029279592976,0.34
539,-1.732538059303995,0.8773991577121589,0.36
540,-2.027145204964884,0.8007190200387648,0.24
541,-1.4202875853386991,0.7996299349545537,0.31
542,-1.7159402738341347,0.9895253017546275,0.28
543,-2.1274190301460902,0.8304390210081855,0.26
544,-2.131897231380513,0.8639423044008475,0.37
545,-2.244568188908923,0.7546126812407121,0.37
546,-2.121177369086778,0.7957086136402515,0.33
547,-1.7546700919006872,0.9685155599676979,0.34
548,-2.549723110502547,0.8144227588570558,0.26
549,-1.3812341134625408,0.9538696985712279,0.37
550,-2.1503036718251063,0.913786078642453,0.3
551,-1.6854295769749614,0.8419563421721391,0.37
552,-1.6163007853609932,0.912001434219444,0.31
553,-1.5719332773238783,0.8885730878633535,0.34
554,-2.18810270957916,0.6937450736199531,0.32
555,-1.7485151934009178,0.8964277988546228,0.28
556,-1.967396652791442,0.677849625062278,0.31
557,-1.6193420751312657,1.181059447884793,0.32
558,-1.5101352679070978,0.8359490139930503,0.38
559,-2.177000764829607,0.7343321342179163,0.32
560,-2.530259477258454,0.5732643626636351,0.29
561,-1.000553118844323,0.9002438206653599,0.42
562,-1.4317360631369511,0.8717725735387616,0.42
563,-1.2520000429342106,0.9283916265149789,0.38
564,-2.0381175871191437,0.8018297379378524,0.28
565,-1.801841927766696,0.7916497278407804,0.34
566,-1.7970319126401337,0.7656644951941778,0.34
567,-2.3127530676740897,0.8597910943721047,0.36
