episode,avg_reward,avg_secrecy_sum,qos_satisfaction_rate
155,-1.6576884027636296,0.9032186713709733,0.38
156,-2.1436469404861556,0.840438714075216,0.36
157,-1.999545253149564,0.8484631976223518,0.39
158,-2.6869923268594107,0.8111524267711185,0.24
159,-2.4580802080477984,0.8047645549792418,0.37
160,-1.9726044701886707,0.8970990750565581,0.33
161,-1.7985120752320387,0.8159455184259704,0.35
162,-2.5227951833843885,0.9069266398487242,0.3
163,-1.7867634304322002,0.9085297986728671,0.41
164,-3.411550059247844,0.4844493782878027,0.23
165,-2.5115130348512418,0.7964732615962761,0.28
166,-1.6969798970561616,0.886923818735525,0.33
167,-2.1243131630983125,0.8810348917687114,0.29
168,-2.648666796225437,0.6436491622226527,0.26
169,-2.1681867760943407,0.8466075540559878,0.34
170,-2.3290045192929134,0.7136775782465646,0.35
171,-2.2767562443851688,0.6118374053328381,0.38
172,-1.7082149253662453,1.0758625705304194,0.35
173,-2.0121484032068824,0.7362249559250345,0.37
174,-2.3846103167949737,0.8438686875300402,0.3
175,-2.381090519469559,0.7238849082249112,0.29
176,-2.173914638025074,0.8767709312356174,0.32
177,-1.975593639991813,0.9666601960679153,0.36
178,-1.9114968762636784,0.8073300439122838,0.27
179,-1.8481676811406202,0.9101031284198714,0.33
180,-1.7903007850943036,0.8630805296815097,0.35
181,-2.42216011195884,0.7251770261672539,0.28
182,-2.810663528904145,0.8310133925301182,0.34
183,-2.33588264510055,0.6835665729121979,0.3
184,-2.0810500050412473,0.8035086922196659,0.31
185,-2.6173628050064055,0.6381422591512778,0.33
186,-2.5467056980480636,0.7017444080344356,0.36
187,-1.929021845791288,0.8665444342349367,0.39
188,-3.1223609400633596,0.8576336766095086,0.25
189,-2.8243860663827354,0.764234437482773,0.23
190,-2.077408321479357,0.628056201207066,0.32
191,-2.8537186594962405,0.5694300675479489,0.27
192,-2.349762341818171,0.6795053336366048,0.31
193,-2.2491102263629044,0.7238314717127646,0.31
194,-1.9618888233380076,0.8569922500990872,0.3
195,-2.117638859086843,0.8425447679164164,0.28
196,-1.8973108834151358,0.7692336523089489,0.27
197,-2.0507926864307398,0.8190651786637574,0.37
198,-1.48259083941438,0.8670183931896706,0.38
199,-2.5063827428176184,0.6969879098563826,0.25
200,-2.2001992192495234,0.8149074160484118,0.36
201,-2.1747160215990626,0.7790108728131051,0.26
202,-1.4581139578605005,0.9299299013543646,0.34
203,-2.2834295095280144,0.8604832344944338,0.32
204,-2.9289821014121666,0.7209565203752553,0.35
205,-1.83052624109972,1.0752139053777459,0.32
206,-3.295629503061654,0.7569975122181135,0.27
207,-1.6056017015581672,0.8384693251787694,0.39
208,-1.8238212514034364,0.9003626995652363,0.33
209,-3.233259934997937,0.7585052523062952,0.3
210,-2.60254307098065,0.6539150367792419,0.23
211,-1.6485053054803556,0.892039816656701,0.36
212,-1.3152540714467602,0.960043889029089,0.41
213,-1.8205384636943622,0.8198792964802013,0.28
214,-2.0298706106543682,0.7751162098796275,0.29
215,-1.7495791132995524,0.928947990544126,0.31
216,-1.8431497377440158,0.9166997856638325,0.36
217,-1.7718091050040037,0.9041043107767942,0.33
218,-2.1717511973875334,0.6497309882406177,0.32
219,-2.6336379660527856,0.7477084284147603,0.27
220,-2.1358351402855567,0.7288451229634506,0.29
221,-2.183291017730832,0.8026801270353195,0.37
222,-2.4993587288668526,0.6390714302666789,0.26
223,-2.1992743656349187,0.6849375985585057,0.31
224,-1.9367638540033725,0.9451047529211221,0.31
225,-3.657643712733571,0.8917664576823541,0.33
226,-1.7172537722517862,0.9427566767576372,0.34
227,-1.9741332353734475,0.8199210800251268,0.3
228,-2.1274667300113963,0.622260958126476,0.39
229,-1.9043736521594645,0.7900462470956271,0.31
230,-2.3052465194918845,0.7824964281999324,0.32
231,-1.851529960278765,0.8554079387979384,0.34
232,-2.1863643390662255,0.7043680721399387,0.3
233,-1.9708661144991033,0.8604717136399657,0.35
234,-1.3713386270230086,1.1552238211913766,0.45
235,-2.4877977129647966,0.7836097366078887,0.28
236,-2.444281193515509,0.7890764156155332,0.29
237,-1.6411591029780817,0.8701017322130208,0.33
238,-1.9282851797651939,0.8304116416389362,0.31
239,-1.9548763056361238,0.8078648227931354,0.29
240,-2.249435699900967,0.9044166841566628,0.36
241,-2.2513862638998177,0.8954480953544041,0.32
242,-2.4344442799437678,0.6925729825269561,0.29
243,-2.0938381205805157,0.876489521748992,0.35
244,-2.0285876358171495,0.847898376154689,0.24
245,-1.6996257167600235,1.0252146054404787,0.38
246,-1.6072463040889426,0.8140210760314739,0.4
247,-1.8929716133653738,0.9796945467696095,0.37
248,-1.9365641007626788,0.7701060122169764,0.32
249,-1.5890447420088856,0.9195112549014876,0.4
250,-2.00773041598696,0.8481853916323203,0.32
251,-2.1089643099551263,0.9004535904191158,0.29
252,-2.420012833148531,0.877524870558696,0.27
253,-2.197433226324479,0.7469956449972431,0.3
254,-3.0038533151841746,0.5991022720419167,0.17
255,-2.1511792791954454,0.8434390973796425,0.32
256,-1.7522493309428353,0.8738248521187013,0.38
257,-1.8236927361511621,0.8008549777399516,0.32
258,-2.2505649487575097,0.6540240515944666,0.34
259,-1.7208617005533862,0.762019439480065,0.34
260,-2.1008725359471536,0.8659831776920724,0.38
261,-2.0969884669817542,0.8177335949320433,0.27
262,-1.4059014134471752,0.9622050132730017,0.34
263,-2.5744266488837644,0.7312062708334871,0.29
264,-1.7611835021675777,0.9839732024217459,0.35
265,-1.8568568187799301,0.9749249534532658,0.35
266,-1.726262565740473,0.8474625023690752,0.36
267,-1.844961450439814,0.8565602443946934,0.4
268,-2.4312210088473036,0.7811001726856791,0.29
269,-2.0374497564082628,0.9989826134731602,0.32
270,-2.5088440020316027,0.5588504384614126,0.28
271,-2.5516554128636577,0.6141384448389288,0.28
272,-2.0066018649795265,0.7421849607465545,0.34
273,-2.460153034838911,0.8061416808276455,0.29
274,-3.528789966316265,0.9483362405195658,0.27
275,-2.5525074893968154,0.5769155947563317,0.31
276,-1.8263080415213226,0.8169966949565848,0.36
277,-2.278129178225407,0.8904649372631193,0.42
278,-1.9584856828094905,0.739277870741127,0.33
279,-1.9817955242214549,0.6491859278451207,0.37
280,-2.049006641631174,0.7669464282394657,0.35
281,-2.3337299119003645,0.8127213991034222,0.32
282,-2.38326333645671,0.7734328517811817,0.3
283,-3.3213399646096287,0.8789899936616525,0.29
284,-1.8099266661925046,0.9151507322381104,0.39
285,-1.6549732132461414,0.8950802190559207,0.37
286,-2.429312257189616,0.7675121490406696,0.31
287,-2.5710281168748903,0.7925439977590584,0.29
288,-2.7582053916730085,0.8550781146255981,0.32
289,-2.1407636080992702,0.8451685046036284,0.31
290,-2.4458316372910573,0.7076240174449535,0.26
291,-2.6349341430717015,0.7166156347273244,0.29
292,-2.0305806285143584,0.8233556357372914,0.27
293,-2.5486010323479356,0.6968108196575412,0.33
294,-2.0707072640790045,0.7611152242413699,0.3
295,-1.7442195770642506,0.7695446948634865,0.34
296,-1.40331692491492,0.9682294458894048,0.41
297,-3.381177947591705,0.7433017096481968,0.26
298,-2.3522194060362454,0.7048644832863209,0.26
299,-1.7347677212970707,0.6936737639827096,0.32
300,-2.0637889485805077,0.8230332668426932,0.34
301,-2.395916462888952,0.7978117721042208,0.33
302,-2.2360283348418384,0.6377632568583906,0.35
303,-2.166520862113298,0.7211004929528368,0.32
304,-2.0976397104874884,0.7939929544552184,0.25
305,-1.613745847641387,0.87083036160395,0.41
306,-1.9963972168953086,0.926368095864131,0.33
307,-2.3764088190871284,0.9904889956751433,0.35
308,-2.383229217299735,0.6089733213844294,0.34
309,-1.1859988523573393,1.1566726663919211,0.46
310,-1.342601844777725,0.9485563607537115,0.34
311,-2.148718488197913,0.7922061697253926,0.31
312,-2.1245869286771715,0.7478958224063496,0.29
313,-1.8456440962539458,0.8471150474192242,0.39
314,-2.789777947828459,0.9560214818565315,0.35
315,-1.9796518700457795,0.8095418643401215,0.36
316,-1.7593743750585096,0.7588810085846279,0.32
317,-1.4821504288502887,0.9714368263522968,0.37
318,-2.8422834977309184,0.5926279917715452,0.3
319,-1.2980477619927995,0.9610219536585437,0.41
320,-2.6507891805437542,0.6948714745515956,0.27
321,-2.1969168298629294,0.7873451201319874,0.27
322,-2.121366399664678,0.7594401603444756,0.31
323,-2.210740773549381,0.7921488174954496,0.25
324,-1.9688651773921086,0.8571545572884017,0.35
325,-1.3117901750873886,0.9064987746238987,0.37
326,-1.6588070610014765,0.738323369731665,0.4
327,-2.6781439027212026,0.8862018004628928,0.4
328,-2.111489891614894,0.7847428357747741,0.31
329,-1.5015944950327151,0.8905194586414206,0.34
330,-2.0688634550115843,0.6634766377416974,0.33
331,-1.4223827824861044,0.9333052008171222,0.41
332,-2.0464536314590607,0.7276484412232275,0.36
333,-1.4472061094550128,0.873108233833299,0.39
334,-2.353676609839857,0.8278968494734579,0.27
335,-2.3865877664325623,0.730699427027142,0.31
336,-1.915261537886185,0.7369829687143377,0.35
337,-2.1717965432276722,0.6862044791482537,0.32
338,-1.962083391503526,0.8301227271620186,0.29
339,-2.007043800789676,0.8868242123827379,0.36
340,-1.6755087641369533,0.7730605143178986,0.37
341,-2.257207893960505,0.9485470645904956,0.4
342,-1.44629398526134,0.8498652994823338,0.38
343,-1.4182476492706302,0.8585397596421568,0.38
344,-1.475806876926026,0.8381543957210315,0.37
345,-1.749207485986245,0.8619820761653588,0.33
346,-1.6548210840774311,0.795933100175195,0.35
347,-3.0889008120917594,0.7217451373751763,0.29
348,-2.2370418857828596,0.618140419439332,0.31
349,-1.9364663483065347,0.8471711993078087,0.33
350,-2.209157011320135,0.7338323144130459,0.36
351,-1.894380009548243,0.7280855387724928,0.36
352,-1.8414095044582353,0.7664031051035571,0.36
353,-1.6664036386583714,0.9210667316374892,0.37
354,-2.4571014189847515,0.7996014700116925,0.34
355,-2.458801557138416,0.691115772965736,0.26
356,-2.0311291178793205,0.7753770777113317,0.27
357,-1.9195971164135799,0.6919539040658713,0.32
358,-1.9166173909060789,0.9453539550492509,0.34
359,-1.725162064669852,0.8460957715364777,0.33
360,-2.486568968702308,0.6719498261605971,0.25
361,-1.661795469666715,0.8717797532258744,0.4
362,-2.792741229939482,0.6152032609599081,0.25
363,-2.4652087959000477,0.9237449969358598,0.32
364,-2.2128180772898833,0.8360448060293274,0.33
365,-1.3773726328396314,0.8922563179964608,0.39
366,-1.830758570778787,0.7695360393253183,0.32
367,-2.118205753285884,0.7565356873322311,0.32
368,-2.2193537010164097,0.6346295320193606,0.27
369,-2.167550905248475,0.6931559098255053,0.26
370,-1.797222298773629,0.8004170333748992,0.32
371,-1.7443394968719657,0.8640558490058148,0.34
372,-2.4867522976688528,0.6551412671142862,0.28
373,-2.185258921107882,0.826402378855305,0.29
374,-2.0655293446420178,0.750239364200424,0.33
375,-1.819920305233296,0.8655706347155298,0.27
376,-2.130666859766023,0.7072064795068735,0.32
377,-2.0606650036256053,0.8863949408257465,0.36
378,-2.673801500126014,0.7310587747668987,0.38
379,-1.826675184244891,0.8711967664204312,0.34
380,-2.08011290241042,0.8987441715967784,0.34
381,-2.092492984957513,0.8006578085711703,0.37
382,-2.0044716585900026,0.8189229115430937,0.35
383,-1.824631907519019,0.900931242004245,0.32
384,-1.9585151826935459,0.8674651320684714,0.35
385,-1.7063001874553652,0.9213038294101287,0.38
386,-2.0635459657146162,0.739846597117861,0.39
387,-2.25531389421645,0.8909394985399934,0.3
388,-1.6365967346544403,1.069494036789768,0.39
389,-1.9329397441581646,0.7593317733357025,0.36
390,-2.4199470658833118,0.8449252109936326,0.31
391,-2.0617273971264236,0.7495774289814241,0.31
392,-2.0548305315731112,0.7719960085120594,0.35
393,-2.5739056070485473,0.8278561847558032,0.25
394,-1.5791673697388624,0.8970140695341571,0.29
395,-1.9468159982711064,0.8401172024566601,0.32
396,-2.427831386002226,0.7089649293731233,0.26
397,-1.673515710632805,0.9159393680517733,0.34
398,-1.7817266619386283,0.811548583450107,0.38
399,-2.1868500885348303,0.7664434916787468,0.33
400,-1.911521266280682,0.8936408351084266,0.3
401,-2.3222833763407364,0.659407440154482,0.33
402,-2.433725383737734,0.6256558762521611,0.34
403,-2.8024692020885027,0.8007990478535234,0.28
404,-1.6360524138882766,0.8992069819564812,0.41
405,-2.216672218398083,0.7292545139217474,0.3
406,-2.109694312766588,0.7816811855393341,0.29
407,-2.3961371172450576,0.6602204022062341,0.31
408,-2.023575981886587,0.7761711587420923,0.33
409,-1.9756862122462353,0.7930923389319032,0.3
410,-1.8768194637427464,0.7633738802474143,0.36
411,-2.101479777728852,0.8674403777424966,0.31
412,-2.4824545931774695,0.7957428236973465,0.33
413,-2.2640394198731526,0.8299011993781711,0.36
414,-2.206713788334739,0.7739252589990275,0.38
415,-2.3658390270128855,0.8203481646975129,0.34
416,-2.2506243704358124,0.876549428846435,0.31
417,-1.6117399168726216,1.066485774047628,0.41
418,-1.8785747229455754,0.7987334505959057,0.33
419,-1.5774349544001995,0.9488968672340539,0.32
420,-1.4781293341179056,0.9288637559437936,0.41
421,-1.8570442375924265,0.7938022242275133,0.3
422,-2.6349206536302514,0.7494748399372427,0.24
423,-0.9476546827107167,1.1837562309500782,0.37
424,-1.3103355276984525,0.9477706847706898,0.35
425,-1.7545369375259536,0.9172914541456296,0.33
426,-1.6626324185879073,0.8609057307558656,0.46
427,-1.1728281821494695,0.8637383410381629,0.43
428,-2.4493162927009693,0.7909011659015949,0.28
429,-2.117500992784153,0.7814771007992085,0.34
430,-2.6675611030070816,0.6944831400950572,0.31
431,-2.0477733098011996,0.7980289767624977,0.38
432,-1.1814881934141708,0.8597727467351529,0.43
433,-2.483551033182628,0.7613709301699838,0.35
434,-1.9018188335044153,0.8536908065303512,0.38
435,-2.003906898017896,0.7350697686409378,0.37
436,-2.5613530258481205,0.8213016558114957,0.37
437,-1.7157970085760015,0.8541524977372036,0.36
438,-1.2969764396016523,0.9937547813629256,0.4
439,-1.903885327442735,0.8980884332279463,0.34
440,-1.9536307070164636,0.8464376048867291,0.37
441,-1.625454466232688,0.8442160890237629,0.41
442,-1.5694060676298305,0.8050919716871712,0.37
443,-1.5944817782259446,0.8579598729121963,0.33
444,-1.6834689605174191,0.7567726160468999,0.34
445,-2.4092769749952954,0.8238173066814811,0.27
446,-1.3098032950925298,0.9116203051018094,0.39
447,-1.9174636820907467,0.768720438514583,0.32
448,-1.980963208935909,0.7500342755966475,0.38
449,-1.814936882994731,0.7455976171900913,0.33
450,-2.0432825951967377,0.7357551728169005,0.36
451,-1.3949932330632873,0.9429759162431266,0.32
452,-2.174371814095518,0.6631784453048746,0.4
453,-2.0996258302786477,0.7430634878071725,0.3
454,-1.6456332733873709,0.8463554844901495,0.37
455,-1.9713079891558076,0.7144022428451464,0.35
456,-2.637585767641491,0.8306988687855335,0.38
457,-1.9845547076384225,0.7234693091115859,0.35
458,-1.809306385892317,0.7599754571983367,0.34
459,-1.6588866495384176,0.8343014215621044,0.35
460,-1.5096963958288785,1.005497004529031,0.33
461,-1.1474804023185172,1.0840844084309218,0.45
462,-1.5904975807822317,0.8697941755748763,0.32
463,-1.6429844150644974,0.8461461664276411,0.41
464,-1.9238027670987128,0.723253015774902,0.36
465,-1.9858811702525492,0.7824522611889101,0.37
466,-1.7279966253751977,0.7437355146613513,0.35
467,-1.8551628606932404,0.7906131524321073,0.32
468,-1.8681587010428675,0.6881900391533665,0.38
469,-2.2077312143231413,0.8728816012122961,0.33
470,-2.1297909900484466,0.7920136024821861,0.35
471,-2.198379121407263,0.8283270048732948,0.26
472,-2.3613198516186005,0.7070443470481463,0.33
473,-1.7391207964642164,0.7469792403877823,0.34
474,-1.6643910590956972,0.769763958019727,0.31
475,-1.7688829075990236,0.9268218977806149,0.37
476,-1.5951558717275232,0.928710995370148,0.38
477,-2.6381794526817686,0.6569963918006375,0.3
478,-1.590262550541765,0.8380792030627618,0.33
479,-1.608106820537419,0.8845809983301498,0.36
480,-2.180756024367198,0.6235304795605378,0.28
481,-2.127336952933648,0.7019703611336887,0.33
482,-1.5636306072340214,0.7168308467626003,0.42
483,-2.030552556938677,0.7136510809734823,0.37
484,-2.312589352501156,0.9014497274907122,0.38
485,-1.7377625450358483,0.8273964454523117,0.36
486,-1.7226623128397127,0.8355915077501956,0.37
487,-1.866871181875977,0.7724241345247943,0.36
488,-2.1491619688632286,0.8338454953975415,0.3
489,-2.3302714229829644,0.7260584948650591,0.27
490,-2.070035927670749,0.7546556063005596,0.28
491,-2.4308641842666248,0.8793728162200826,0.32
492,-1.7808481962938236,0.8707733142739963,0.33
493,-2.3619470720660694,0.7294975521034687,0.33
494,-1.6329888760505813,0.8198018629160149,0.41
495,-2.1126495758983816,0.7576771834972215,0.36
496,-1.3270297638937827,0.8583753616966286,0.36
497,-1.90465124669408,0.7754052941652217,0.38
498,-2.1906765522911242,0.7241504320805509,0.27
499,-1.476487734608302,0.9552035511414941,0.36
500,-2.186314518826986,0.8596347263271565,0.39
501,-1.8366268837782678,0.6949838200206664,0.39
502,-1.9946012280533967,0.7339557625737265,0.3
503,-1.9011829417652093,0.8839507862329529,0.33
504,-2.1361750754532127,0.7334133928702338,0.29
505,-1.506279312916269,1.0267298590656981,0.31
506,-1.813369494287807,0.6736419517146285,0.41
507,-1.8758345650325017,0.8612618742347348,0.39
508,-1.660520789978786,1.0292354960297236,0.34
509,-1.7189384412539062,0.8540009170488861,0.32
510,-1.7061145748149218,0.7527700560207028,0.26
511,-1.6745541689147359,0.7271325413206371,0.34
512,-1.9435926623948083,0.6642515087738355,0.38
513,-1.8235660494316952,0.682363059394297,0.38
514,-2.201749624716291,0.9706621096549193,0.31
515,-2.016269574549861,0.9381198207147494,0.32
516,-1.616876990436074,0.8490051395921145,0.35
517,-1.7458397220271147,0.800837433706742,0.33
518,-2.62353642038525,0.7492849204709481,0.32
519,-1.6278198728877715,0.8320009694175381,0.39
520,-1.9053564224477229,0.8564617539967714,0.34
521,-1.5812729638046932,0.7840704390883887,0.42
522,-1.4212051529269303,1.0759246740659223,0.44
523,-1.8370895176786903,0.7731633408133003,0.38
524,-2.046966082595791,0.7930974807250384,0.3
525,-1.8878302798294753,0.8226485390553512,0.3
526,-1.5097504583087746,0.9381993544218986,0.38
527,-1.9367147126798654,0.7798264035896498,0.3
528,-1.9255757927836799,0.7899305878346978,0.39
529,-1.8714612653915856,0.8415311736605071,0.41
530,-1.8910236519686527,0.8125281673587311,0.35
531,-2.0159621837876256,0.7313208279628806,0.31
532,-1.2340443052131271,0.9666107871562183,0.41
533,-1.9642656824806495,0.658612037519087,0.37
534,-2.2213229982393754,0.8712843534971371,0.34
535,-2.0965757356428862,0.7029000616025846,0.31
536,-2.567910123939212,0.7098291370294874,0.36
537,-1.5895250401662306,0.7431726133388858,0.41
538,-2.2674082269804563,0.8100114536157867,0.31
539,-1.8517747620994922,0.780007800903581,0.35
540,-1.9387618229353194,0.8149407651029729,0.33
541,-2.0036057664823326,0.7672597775854674,0.3
542,-1.3468265528169325,0.9438720518797667,0.4
543,-1.767114065406588,0.8940517332943783,0.38
544,-2.0835355435964913,0.8475226293628633,0.35
545,-1.9239579668852418,0.7810363440786287,0.33
546,-1.8002384596366932,0.9051032999951254,0.34
547,-1.4902283837275716,1.0167378187830511,0.39
548,-2.0321659661186993,0.8452088019635464,0.34
549,-1.5532683842808952,0.9483406345483965,0.34
550,-2.129115269416892,0.8561604503901127,0.36
551,-1.811834956256902,0.9459395625532662,0.28
552,-1.7784583675991963,0.7926436275093149,0.38
553,-1.3938483773232235,0.8701779498941947,0.36
554,-1.8156709245087044,0.6929997481650919,0.38
555,-1.5810431000820935,0.8935503046257334,0.38
556,-2.095607945955912,0.6337008152657727,0.34
557,-1.1837957368307115,1.1877557603890896,0.38
558,-1.891078389878256,0.7942625835024516,0.35
559,-2.4569509489690886,0.6815827126075807,0.31
560,-2.6340232290229557,0.6134438856327915,0.22
561,-1.3823922717348767,0.8154725671828729,0.4
562,-1.628598171771971,0.7710914803942999,0.37
563,-1.5422709620186261,0.8572613460201761,0.35
564,-2.9172638673161826,0.7338074207958323,0.28
565,-2.315895002963562,0.8653472783660007,0.45
566,-1.8394722508814343,0.7143747966909655,0.28
